timestamp,temperature,humidity,light,pH,electrical_conductivity
2025-03-03 00:02:40,22.59,51.83,162.9,7.02,1.675
2025-03-03 00:02:45,24.62,44.42,553.55,7.6,1.302
2025-03-03 00:02:50,20.72,43.94,140.61,6.74,0.705
2025-03-03 00:02:55,20.65,47.27,789.53,6.36,1.247
2025-03-03 00:03:00,21.0,56.41,886.3,6.22,1.385
2025-03-03 00:03:05,21.99,40.28,613.77,7.8,1.436
2025-03-03 00:03:10,21.52,57.24,104.42,6.74,1.584
2025-03-03 00:03:15,21.72,43.73,394.73,7.55,1.739
2025-03-03 00:03:20,22.99,45.1,741.19,7.71,0.782
2025-03-03 00:03:25,21.55,40.09,706.74,7.43,1.512
2025-03-03 00:03:30,24.06,56.2,925.3,7.75,1.49
2025-03-03 00:03:35,23.6,54.78,474.67,7.34,1.182
2025-03-03 00:03:40,22.85,43.13,897.19,6.37,0.787
2025-03-03 00:03:45,22.2,57.88,892.23,7.94,0.72
2025-03-03 00:03:50,21.6,51.51,947.77,7.55,1.734
2025-03-03 00:03:55,24.16,57.63,983.08,7.68,1.994
2025-03-03 00:04:00,21.82,51.68,138.6,6.39,0.924
2025-03-03 00:04:05,24.66,44.45,591.19,7.06,0.865
2025-03-03 00:04:10,22.43,44.41,184.43,6.12,0.943
2025-03-03 00:04:15,20.98,53.36,611.32,7.57,0.823
2025-03-03 00:04:20,20.54,59.85,310.58,6.6,1.7
2025-03-03 00:04:25,24.87,59.6,349.73,7.81,1.735
2025-03-03 00:04:30,21.13,54.5,512.93,7.17,1.375
2025-03-03 00:04:35,21.3,53.55,671.96,6.3,0.803
2025-03-03 00:04:40,21.65,51.03,844.81,7.84,1.884
2025-03-03 00:04:45,24.22,40.97,682.92,6.02,1.63
2025-03-03 00:04:50,21.31,51.84,154.84,6.94,0.741
2025-03-03 00:04:55,21.21,49.37,951.5,7.19,1.029
2025-03-03 00:05:00,20.52,58.94,386.04,7.23,0.772
2025-03-03 00:05:05,21.72,53.21,778.61,7.89,1.011
2025-03-03 00:05:10,20.56,40.72,611.53,7.53,1.053
2025-03-03 00:05:15,21.0,41.3,254.84,6.71,1.095
2025-03-03 00:05:20,20.06,57.97,209.93,7.46,1.303
2025-03-03 00:05:25,22.6,44.18,872.86,6.25,1.79
2025-03-03 00:05:30,20.13,51.98,944.41,7.17,0.732
2025-03-03 00:05:35,20.08,53.39,649.58,6.62,0.501
2025-03-03 00:05:40,22.02,53.24,709.74,7.54,1.723
2025-03-03 00:05:45,20.5,47.6,444.77,6.29,0.957
2025-03-03 00:05:50,22.51,45.43,138.32,6.8,1.19
2025-03-03 00:05:55,22.65,40.97,665.53,7.63,0.707
2025-03-03 00:06:00,21.07,56.55,333.38,7.01,1.364
2025-03-03 00:06:05,20.35,55.64,463.02,7.88,1.228
2025-03-03 00:06:10,20.59,42.2,501.46,6.92,0.67
2025-03-03 00:06:15,21.96,41.08,474.51,6.9,1.637
2025-03-03 00:06:20,22.34,44.22,720.39,6.4,1.704
2025-03-03 00:06:25,24.19,53.94,935.67,6.43,1.136
2025-03-03 00:06:30,21.77,45.79,742.53,7.93,0.519
2025-03-03 00:06:35,22.25,41.11,243.79,7.06,0.565
2025-03-03 00:06:40,23.77,48.39,399.99,6.01,1.442
2025-03-03 00:06:45,20.11,43.09,429.76,6.42,1.722
2025-03-03 00:06:50,23.58,59.54,538.56,6.86,0.971
2025-03-03 00:06:55,21.43,50.62,523.89,6.69,1.21
2025-03-03 00:07:00,21.35,44.74,586.39,7.44,0.88
2025-03-03 00:07:05,20.38,54.83,772.56,6.01,1.78
2025-03-03 00:07:10,24.24,42.57,801.35,7.34,1.685
2025-03-03 00:07:15,20.08,52.92,955.4,6.53,1.468
2025-03-03 00:07:20,21.32,54.37,282.96,7.69,1.898
2025-03-03 00:07:25,20.9,49.19,849.13,6.39,0.709
2025-03-03 00:07:30,21.46,41.06,886.37,7.78,1.728
2025-03-03 00:07:35,20.31,46.31,322.24,6.24,1.343
2025-03-03 00:07:40,22.85,53.1,676.39,6.51,0.876
2025-03-03 00:07:45,24.46,57.7,459.56,7.38,1.067
2025-03-03 00:07:50,22.22,47.67,504.72,7.37,0.545
2025-03-03 00:07:55,21.73,42.74,533.96,6.38,1.099
2025-03-03 00:08:00,21.63,40.97,702.31,6.5,1.122
2025-03-03 00:08:05,24.69,47.0,512.43,7.66,0.975
2025-03-03 00:08:10,24.87,43.15,698.62,7.89,1.312
2025-03-03 00:08:15,21.66,40.3,415.24,7.02,1.722
2025-03-03 00:08:20,22.31,58.77,586.76,6.39,1.046
2025-03-03 00:08:25,20.15,52.86,911.31,6.1,0.849
2025-03-03 00:08:30,21.91,43.83,430.46,7.04,1.237
2025-03-03 00:08:35,20.62,53.03,933.7,7.22,1.931
2025-03-03 00:08:40,20.31,46.57,931.65,7.72,1.621
2025-03-03 00:08:45,23.61,51.02,656.15,7.16,0.752
2025-03-03 00:08:50,22.79,40.09,711.37,6.31,1.534
2025-03-03 00:08:55,24.44,49.96,351.63,7.2,1.6
2025-03-03 00:09:00,20.23,51.35,607.27,7.47,1.754
2025-03-03 00:09:05,22.8,56.03,668.24,7.68,1.173
2025-03-03 00:09:10,22.16,41.12,118.35,7.64,1.728
2025-03-03 00:09:15,23.41,57.77,450.64,7.32,1.855
2025-03-03 00:09:20,22.77,52.07,336.4,7.7,1.637
2025-03-03 00:09:25,24.32,55.69,653.35,6.64,1.809
2025-03-03 00:09:30,24.18,50.95,348.46,6.18,0.73
2025-03-03 00:09:35,24.38,48.15,287.3,6.2,0.701
2025-03-03 00:09:40,24.84,42.31,470.89,7.89,0.997
2025-03-03 00:09:45,20.01,44.9,490.58,7.73,0.734
2025-03-03 00:09:50,23.17,50.16,382.96,7.56,0.781
2025-03-03 00:09:55,22.1,53.96,610.94,6.47,0.685
2025-03-03 00:10:00,23.17,52.79,634.24,7.23,1.629
2025-03-03 00:10:05,20.97,57.0,810.52,7.88,1.032
2025-03-03 00:10:10,23.85,40.32,222.0,7.38,1.805
2025-03-03 00:10:15,21.5,41.32,201.59,7.67,1.053
2025-03-03 00:10:20,20.56,53.34,158.0,7.25,0.837
2025-03-03 00:10:25,24.37,46.23,580.37,7.61,1.412
2025-03-03 00:10:30,20.66,48.07,681.93,6.44,0.678
2025-03-03 00:10:35,20.01,56.12,900.49,7.76,0.821
2025-03-03 00:10:40,21.55,51.23,102.41,7.22,0.857
2025-03-03 00:10:45,21.59,44.42,260.1,6.53,0.62
2025-03-03 00:10:50,24.22,50.91,178.98,6.64,1.577
2025-03-03 00:10:55,22.23,47.53,738.1,7.44,0.944
2025-03-03 00:11:00,20.95,59.7,803.91,6.55,0.83
2025-03-03 00:11:05,23.18,50.37,317.48,7.97,0.75
2025-03-03 00:11:10,22.19,57.23,756.04,7.4,1.394
2025-03-03 00:11:15,20.01,43.33,859.85,7.96,1.733
2025-03-03 00:11:20,24.94,45.38,228.3,6.84,1.366
2025-03-03 00:11:25,20.8,49.1,399.69,6.33,0.519
2025-03-03 00:11:30,21.32,47.84,169.61,7.52,1.856
2025-03-03 00:11:35,24.11,51.66,638.53,7.05,0.758
2025-03-03 00:11:40,22.96,51.27,208.19,6.55,1.733
2025-03-03 00:11:45,20.77,46.01,560.77,6.64,1.115
2025-03-03 00:11:50,22.7,52.21,388.55,7.04,0.537
2025-03-03 00:11:55,21.06,51.54,650.52,7.34,1.793
2025-03-03 00:12:00,22.69,43.84,727.17,7.78,1.156
2025-03-03 00:12:05,23.9,53.05,367.41,6.01,1.77
2025-03-03 00:12:10,24.84,48.33,440.83,6.52,1.339
2025-03-03 00:12:15,22.37,51.01,708.15,6.48,0.811
2025-03-03 00:12:20,24.44,49.7,599.29,6.75,0.746
2025-03-03 00:12:25,24.96,53.29,314.79,6.86,1.562
2025-03-03 00:12:30,20.65,48.23,449.64,6.83,1.692
2025-03-03 00:12:35,23.91,54.16,222.36,7.54,1.733
2025-03-03 00:12:40,21.58,51.6,176.05,6.66,0.57
2025-03-03 00:12:45,24.0,43.46,243.88,6.12,1.785
2025-03-03 00:12:50,21.55,41.42,783.2,6.89,1.47
2025-03-03 00:12:55,21.1,54.96,929.79,6.81,1.3
2025-03-03 00:13:00,23.39,56.56,895.47,6.68,1.012
2025-03-03 00:13:05,23.45,56.18,969.63,6.14,0.874
2025-03-03 00:13:10,24.04,42.13,822.14,7.54,1.009
2025-03-03 00:13:15,22.87,50.01,896.73,6.28,1.981
2025-03-03 00:13:20,20.06,59.04,618.7,7.12,0.97
2025-03-03 00:13:25,22.22,44.4,552.54,7.16,1.505
2025-03-03 00:13:30,24.96,51.62,910.31,7.77,1.214
2025-03-03 00:13:35,23.5,51.2,552.34,7.06,1.663
2025-03-03 00:13:40,24.44,45.32,542.07,7.59,1.701
2025-03-03 00:13:45,23.08,44.08,686.0,6.69,0.995
2025-03-03 00:13:50,23.97,44.34,608.04,7.58,0.736
2025-03-03 00:13:55,24.76,56.32,379.9,7.54,0.762
2025-03-03 00:14:00,24.23,45.28,701.59,7.39,1.008
2025-03-03 00:14:05,23.67,49.13,309.71,7.02,1.383
2025-03-03 00:14:10,24.16,40.09,493.3,6.31,1.862
2025-03-03 00:14:15,22.06,43.28,414.5,6.65,0.768
2025-03-03 00:14:20,24.57,50.44,424.93,7.73,1.245
2025-03-03 00:14:25,22.6,43.04,953.66,6.96,1.616
2025-03-03 00:14:30,24.61,41.26,515.44,6.79,1.751
2025-03-03 00:14:35,20.57,42.98,675.22,6.23,0.977
2025-03-03 00:14:40,24.34,56.5,444.6,7.02,1.394
2025-03-03 00:14:45,20.88,45.69,222.39,7.81,1.548
2025-03-03 00:14:50,21.87,50.06,419.64,6.4,1.022
2025-03-03 00:14:55,22.64,55.33,190.9,6.34,1.639
2025-03-03 00:15:00,20.07,56.14,342.91,7.41,1.151
2025-03-03 00:15:05,20.22,41.97,920.63,6.15,1.425
2025-03-03 00:15:10,23.48,56.18,491.42,6.32,0.616
2025-03-03 00:15:15,23.01,43.33,689.13,6.26,1.592
2025-03-03 00:15:20,23.0,40.07,836.5,7.45,1.952
2025-03-03 00:15:25,20.64,52.86,387.94,6.32,0.784
2025-03-03 00:15:30,24.04,57.59,873.71,6.07,0.708
2025-03-03 00:15:35,22.52,41.72,516.01,6.69,1.139
2025-03-03 00:15:40,24.23,46.64,971.74,6.23,0.923
2025-03-03 00:15:45,20.18,56.38,612.0,7.42,1.197
2025-03-03 00:15:50,23.54,52.74,880.62,6.46,1.408
2025-03-03 00:15:55,23.86,59.74,768.95,7.53,0.978
2025-03-03 00:16:00,24.66,40.9,914.44,6.12,0.927
2025-03-03 00:16:05,23.01,57.55,935.54,7.11,1.835
2025-03-03 00:16:10,23.7,43.59,426.46,6.46,0.628
2025-03-03 00:16:15,22.64,40.29,570.52,7.19,0.852
2025-03-03 00:16:20,22.09,55.75,637.95,7.62,1.658
2025-03-03 00:16:25,22.37,44.69,372.48,6.71,1.105
2025-03-03 00:16:30,20.56,45.59,529.28,7.47,1.684
2025-03-03 00:16:35,20.92,45.19,907.56,7.27,1.513
2025-03-03 00:16:40,20.53,56.15,453.76,6.81,0.708
2025-03-03 00:16:45,24.72,41.7,395.85,6.65,1.224
2025-03-03 00:16:50,21.84,42.9,801.97,6.65,1.765
2025-03-03 00:16:55,21.83,40.23,803.36,6.39,0.735
2025-03-03 00:17:00,22.57,55.08,659.76,6.45,0.679
2025-03-03 00:17:05,24.95,53.58,451.34,6.95,0.678
2025-03-03 00:17:10,20.94,53.38,917.9,6.33,1.447
2025-03-03 00:17:15,23.02,56.78,938.19,6.27,1.688
2025-03-03 00:17:20,20.73,57.93,386.92,6.0,1.866
2025-03-03 00:17:25,23.04,46.7,536.41,6.99,1.353
2025-03-03 00:17:30,22.52,43.36,179.5,7.89,0.913
2025-03-03 00:17:35,23.85,52.41,848.79,7.55,1.822
2025-03-03 00:17:40,21.49,43.07,522.01,6.79,1.763
2025-03-03 00:17:45,24.81,57.63,911.57,7.48,1.672
2025-03-03 00:17:50,24.25,59.6,946.19,6.01,0.982
2025-03-03 00:17:55,20.87,52.35,643.15,6.96,1.211
2025-03-03 00:18:00,22.27,52.45,405.6,6.05,1.301
2025-03-03 00:18:05,23.76,50.72,957.56,7.37,1.298
2025-03-03 00:18:10,23.68,44.17,121.08,6.21,0.684
2025-03-03 00:18:15,23.15,49.82,921.27,6.49,1.864
2025-03-03 00:18:20,21.52,42.42,275.64,7.37,1.655
2025-03-03 00:18:25,23.54,58.81,842.63,6.17,0.98
2025-03-03 00:18:30,24.19,57.85,372.03,6.15,1.925
2025-03-03 00:18:35,22.84,48.1,310.77,6.77,1.68
2025-03-03 00:18:40,24.73,50.27,972.11,7.81,1.501
2025-03-03 00:18:45,23.28,53.89,270.47,6.68,1.393
2025-03-03 00:18:50,24.78,59.91,687.51,6.42,1.22
2025-03-03 00:18:55,24.19,53.84,958.15,7.86,1.83
2025-03-03 00:19:00,20.79,51.21,854.78,6.66,1.039
2025-03-03 00:19:05,20.56,56.33,270.19,7.97,1.219
2025-03-03 00:19:10,21.01,52.94,514.25,6.55,0.963
2025-03-03 00:19:15,21.14,48.77,104.06,7.93,0.996
2025-03-03 00:19:20,22.34,46.32,363.71,7.04,0.968
2025-03-03 00:19:25,20.61,51.76,659.61,6.94,1.227
2025-03-03 00:19:30,23.24,51.74,171.77,6.15,1.902
2025-03-03 00:19:35,21.8,40.66,260.62,6.74,1.327
2025-03-03 00:19:40,21.2,41.89,644.12,6.53,1.912
2025-03-03 00:19:45,24.86,54.26,776.4,6.12,1.795
2025-03-03 00:19:50,22.27,47.01,828.0,6.54,1.225
2025-03-03 00:19:55,21.77,57.5,179.05,7.65,1.791
2025-03-03 00:20:00,22.04,52.59,838.56,7.02,1.095
2025-03-03 00:20:05,23.34,46.62,946.16,7.3,1.667
2025-03-03 00:20:10,24.25,54.57,847.88,6.46,1.132
2025-03-03 00:20:15,21.72,55.17,674.59,7.31,0.861
2025-03-03 00:20:20,22.58,59.59,752.84,7.31,1.112
2025-03-03 00:20:25,22.65,47.61,820.47,6.55,0.949
2025-03-03 00:20:30,20.48,57.53,966.14,6.39,0.556
2025-03-03 00:20:35,23.3,59.36,836.6,7.61,0.968
2025-03-03 00:20:40,20.29,42.51,217.95,6.23,1.483
2025-03-03 00:20:45,24.83,56.65,564.6,7.13,1.905
2025-03-03 00:20:50,20.54,55.35,234.72,7.69,1.493
2025-03-03 00:20:55,22.58,45.09,735.1,6.45,1.325
2025-03-03 00:21:00,21.61,43.14,298.17,7.19,1.561
2025-03-03 00:21:05,23.36,50.02,239.35,6.31,1.854
2025-03-03 00:21:10,22.82,52.68,737.43,7.8,1.63
2025-03-03 00:21:15,20.85,45.92,750.45,7.99,1.573
2025-03-03 00:21:20,20.35,57.04,211.65,7.89,0.891
2025-03-03 00:21:25,20.11,56.35,433.07,6.68,0.929
2025-03-03 00:21:30,20.54,53.25,829.53,7.57,1.704
2025-03-03 00:21:35,22.87,47.56,767.63,6.15,1.379
2025-03-03 00:21:40,24.38,52.61,309.24,7.41,1.953
2025-03-03 00:21:45,24.57,55.84,641.22,7.2,0.616
2025-03-03 00:21:50,23.51,56.18,979.59,7.93,1.518
2025-03-03 00:21:55,23.25,41.13,298.6,6.07,1.916
2025-03-03 00:22:00,23.76,51.04,637.0,6.81,1.176
2025-03-03 00:22:05,24.53,42.67,470.9,7.72,0.57
2025-03-03 00:22:10,21.12,40.47,313.19,6.29,1.649
2025-03-03 00:22:15,20.23,54.46,568.71,7.61,0.718
2025-03-03 00:22:20,22.63,40.67,714.18,6.05,1.021
2025-03-03 00:22:25,24.05,45.77,931.11,6.9,1.27
2025-03-03 00:22:30,23.88,49.66,870.78,7.93,1.59
2025-03-03 00:22:35,24.03,50.11,632.54,7.34,0.68
2025-03-03 00:22:40,21.04,43.09,429.23,6.11,0.626
2025-03-03 00:22:45,20.94,44.32,374.08,7.65,0.861
2025-03-03 00:22:50,24.68,41.93,980.18,7.24,1.067
2025-03-03 00:22:55,21.56,52.5,646.48,7.95,1.951
2025-03-03 00:23:00,24.27,42.52,536.2,6.1,1.823
2025-03-03 00:23:05,23.68,48.35,626.8,7.96,0.992
2025-03-03 00:23:10,24.75,49.55,523.18,7.18,1.454
2025-03-03 00:23:15,24.22,59.09,797.79,7.59,0.599
2025-03-03 00:23:20,24.35,44.31,429.87,6.38,1.802
2025-03-03 00:23:25,21.66,42.02,964.2,7.46,1.981
2025-03-03 00:23:30,22.85,46.78,362.11,6.01,0.515
2025-03-03 00:23:35,24.15,55.03,999.86,6.01,1.113
2025-03-03 00:23:40,21.84,41.23,822.75,6.78,0.933
2025-03-03 00:23:45,23.66,52.13,429.27,6.15,0.643
2025-03-03 00:23:50,24.59,49.2,541.49,6.87,1.577
2025-03-03 00:23:55,22.71,53.18,478.6,7.82,0.565
2025-03-03 00:24:00,23.42,44.22,555.39,6.6,0.825
2025-03-03 00:24:05,20.96,46.81,249.45,6.65,1.652
2025-03-03 00:24:10,23.12,48.22,810.01,6.76,0.762
2025-03-03 00:24:15,20.05,47.1,557.16,7.62,0.972
2025-03-03 00:24:20,24.56,51.98,611.15,6.72,1.851
2025-03-03 00:24:25,22.98,54.71,210.24,7.46,1.805
2025-03-03 00:24:30,20.23,42.88,183.34,7.81,0.654
2025-03-03 00:24:35,24.52,44.09,708.51,7.65,1.48
2025-03-03 00:24:40,24.6,55.53,655.06,6.12,1.443
2025-03-03 00:24:45,20.45,47.09,765.77,6.35,1.473
2025-03-03 00:24:50,24.91,43.39,366.59,7.38,1.875
2025-03-03 00:24:55,22.85,42.8,176.07,7.77,0.695
2025-03-03 00:25:00,21.16,55.07,766.78,7.38,1.529
2025-03-03 00:25:05,20.53,48.56,955.95,6.33,1.564
2025-03-03 00:25:10,22.32,43.16,873.76,7.63,1.811
2025-03-03 00:25:15,20.88,52.47,282.6,6.49,0.9
2025-03-03 00:25:20,24.59,59.64,969.89,7.75,1.651
2025-03-03 00:25:25,21.28,54.02,141.92,6.25,1.096
2025-03-03 00:25:30,23.43,58.11,254.15,6.7,0.846
2025-03-03 00:25:35,24.87,51.34,674.37,7.33,1.112
2025-03-03 00:25:40,21.61,40.07,762.57,6.55,0.749
2025-03-03 00:25:45,24.98,45.87,840.73,6.14,1.852
2025-03-03 00:25:50,23.38,44.49,162.46,6.36,0.646
2025-03-03 00:25:55,22.96,46.51,560.41,7.7,1.424
2025-03-03 00:26:00,24.76,49.94,394.81,7.16,0.993
2025-03-03 00:26:05,24.43,54.26,180.81,6.81,1.007
2025-03-03 00:26:10,21.1,45.91,938.23,7.33,1.691
2025-03-03 00:26:15,22.66,54.17,613.91,6.08,1.413
2025-03-03 00:26:20,24.98,41.91,137.18,6.88,1.035
2025-03-03 00:26:25,21.05,43.55,264.57,7.85,0.577
2025-03-03 00:26:30,24.37,44.21,680.11,6.44,1.195
2025-03-03 00:26:35,24.26,46.27,895.95,6.72,1.044
2025-03-03 00:26:40,21.41,57.24,345.14,6.26,0.673
2025-03-03 00:26:45,23.26,44.44,272.57,6.18,0.752
2025-03-03 00:26:50,23.92,54.95,686.4,7.05,1.03
2025-03-03 00:26:55,24.63,55.11,176.99,7.86,1.296
2025-03-03 00:27:00,20.8,57.22,349.36,7.77,1.292
2025-03-03 00:27:05,21.64,57.24,252.75,7.52,1.547
2025-03-03 00:27:10,22.17,51.81,515.82,7.57,1.373
2025-03-03 00:27:15,22.23,45.61,161.6,7.21,0.627
2025-03-03 00:27:20,20.09,55.43,349.4,7.54,1.669
2025-03-03 00:27:25,21.5,56.09,668.98,6.85,1.036
2025-03-03 00:27:30,23.24,53.46,916.21,6.54,0.528
2025-03-03 00:27:35,22.01,41.17,641.71,6.24,0.708
2025-03-03 00:27:40,23.81,44.73,551.8,6.37,1.642
2025-03-03 00:27:45,24.28,46.68,676.11,7.58,1.747
2025-03-03 00:27:50,20.16,43.24,653.67,7.82,1.489
2025-03-03 00:27:55,20.29,43.01,635.7,6.18,0.566
2025-03-03 00:28:00,24.87,48.65,498.39,6.07,1.361
2025-03-03 00:28:05,24.47,43.41,691.15,6.61,0.864
2025-03-03 00:28:10,24.11,40.44,847.03,6.09,0.551
2025-03-03 00:28:15,23.56,48.25,807.8,6.95,0.664
2025-03-03 00:28:20,24.54,42.69,896.49,7.74,1.591
2025-03-03 00:28:25,21.08,52.39,289.23,7.83,1.009
2025-03-03 00:28:30,21.17,57.31,383.74,7.2,1.148
2025-03-03 00:28:35,24.98,59.17,647.05,7.51,0.524
2025-03-03 00:28:40,20.44,50.61,155.25,6.03,1.112
2025-03-03 00:28:45,21.35,56.98,379.85,6.55,0.533
2025-03-03 00:28:50,21.78,58.76,988.74,6.91,1.292
2025-03-03 00:28:55,23.55,46.2,795.65,7.45,1.252
2025-03-03 00:29:00,22.95,58.65,241.65,7.6,0.612
2025-03-03 00:29:05,21.07,41.58,521.13,7.83,0.937
2025-03-03 00:29:10,24.65,43.18,754.5,7.24,1.368
2025-03-03 00:29:15,22.52,58.93,619.49,6.56,1.621
2025-03-03 00:29:20,22.82,45.85,541.15,7.06,0.569
2025-03-03 00:29:25,20.64,55.6,615.7,7.69,0.759
2025-03-03 00:29:30,21.06,42.63,452.23,6.76,1.814
2025-03-03 00:29:35,21.61,58.86,159.44,6.97,1.163
2025-03-03 00:29:40,23.14,48.61,200.97,6.11,1.359
2025-03-03 00:29:45,21.25,53.7,564.52,6.31,1.679
2025-03-03 00:29:50,23.77,48.16,325.91,6.79,1.722
2025-03-03 00:29:55,21.07,46.41,217.28,6.36,1.416
2025-03-03 00:30:00,24.87,58.7,691.16,6.39,0.959
2025-03-03 00:30:05,23.13,57.09,868.78,6.91,0.671
2025-03-03 00:30:10,23.7,49.01,268.02,6.88,0.52
2025-03-03 00:30:15,21.39,46.5,697.63,7.92,1.5
2025-03-03 00:30:20,20.73,52.87,540.19,6.5,1.175
2025-03-03 00:30:25,23.67,50.51,771.05,6.06,1.721
2025-03-03 00:30:30,20.11,58.9,923.91,7.48,1.846
2025-03-03 00:30:35,22.46,40.97,749.06,6.82,1.647
2025-03-03 00:30:40,23.8,50.47,778.78,7.86,1.472
2025-03-03 00:30:45,22.26,53.98,136.36,7.95,1.987
2025-03-03 00:30:50,22.87,56.76,124.97,7.98,1.952
2025-03-03 00:30:55,21.03,47.95,898.13,6.5,0.772
2025-03-03 00:31:00,24.37,52.58,840.47,6.7,1.74
2025-03-03 00:31:05,21.73,54.37,710.94,6.66,0.982
2025-03-03 00:31:10,20.63,55.86,542.44,6.23,1.201
2025-03-03 00:31:15,20.75,47.64,516.78,7.86,1.472
2025-03-03 00:31:20,21.87,40.97,479.56,6.31,1.208
2025-03-03 00:31:25,22.53,43.08,732.67,6.44,1.405
2025-03-03 00:31:30,24.46,47.57,108.08,6.26,1.904
2025-03-03 00:31:35,20.89,49.4,239.46,6.28,1.753
2025-03-03 00:31:40,23.72,51.01,287.97,7.64,1.674
2025-03-03 00:31:45,22.75,43.14,787.99,6.31,1.327
2025-03-03 00:31:50,21.48,54.51,130.08,7.07,1.318
2025-03-03 00:31:55,23.85,52.62,430.58,6.93,0.62
2025-03-03 00:32:00,23.94,53.89,492.46,7.75,1.255
2025-03-03 00:32:05,23.55,57.09,819.31,6.28,0.562
2025-03-03 00:32:10,21.54,58.63,134.32,7.87,1.089
2025-03-03 00:32:15,22.99,52.58,638.83,6.98,1.58
2025-03-03 00:32:20,20.47,40.02,359.1,6.18,0.629
2025-03-03 00:32:25,22.89,57.9,895.46,7.18,1.607
2025-03-03 00:32:30,20.25,53.69,328.65,7.74,0.607
2025-03-03 00:32:35,21.75,58.69,201.99,6.93,1.279
2025-03-03 00:32:40,24.76,54.7,821.85,6.35,0.642
2025-03-03 00:32:45,23.47,59.3,384.4,6.25,1.33
2025-03-03 00:32:50,20.6,50.46,111.86,6.05,1.478
2025-03-03 00:32:55,20.18,47.98,119.11,7.08,0.698
2025-03-03 00:33:00,21.05,58.27,105.2,6.24,0.951
2025-03-03 00:33:05,22.91,50.9,659.57,6.08,1.897
2025-03-03 00:33:10,24.97,40.05,447.09,6.92,1.699
2025-03-03 00:33:15,24.67,58.22,788.36,6.62,0.898
2025-03-03 00:33:20,20.72,43.76,346.84,6.74,0.644
2025-03-03 00:33:25,22.03,54.41,274.14,6.06,1.416
2025-03-03 00:33:30,21.7,44.3,764.62,6.33,1.275
2025-03-03 00:33:35,23.79,52.11,394.71,7.54,0.643
2025-03-03 00:33:40,24.0,40.83,305.73,7.17,1.251
2025-03-03 00:33:45,21.86,45.82,918.55,7.3,1.435
2025-03-03 00:33:50,21.11,48.47,415.5,6.34,1.52
2025-03-03 00:33:55,21.62,45.65,525.46,7.17,0.644
2025-03-03 00:34:00,22.55,48.73,159.91,7.56,0.852
2025-03-03 00:34:05,23.65,59.23,352.51,7.64,0.921
2025-03-03 00:34:10,24.12,40.79,695.72,7.35,1.585
2025-03-03 00:34:15,21.64,41.21,157.97,7.83,0.593
2025-03-03 00:34:20,22.27,46.02,227.22,6.29,1.369
2025-03-03 00:34:25,24.59,45.52,101.58,7.22,0.516
2025-03-03 00:34:30,21.72,59.9,360.19,6.93,1.149
2025-03-03 00:34:35,23.9,43.41,861.18,7.9,1.936
2025-03-03 00:34:40,24.74,44.12,931.65,7.04,0.699
2025-03-03 00:34:45,23.16,42.2,784.59,7.8,1.808
2025-03-03 00:34:50,23.5,48.42,475.71,7.27,1.221
2025-03-03 00:34:55,23.53,44.41,328.69,6.91,0.717
2025-03-03 00:35:00,22.82,57.23,321.67,7.68,1.265
2025-03-03 00:35:05,23.59,58.76,322.19,6.9,1.869
