timestamp,temperature,humidity,light,pH,electrical_conductivity
2025-03-06 00:08:05,22.0,53.2,684.61,7.55,1.827
2025-03-06 00:08:10,22.89,59.7,854.38,7.2,1.367
2025-03-06 00:08:15,20.95,57.5,667.32,7.45,1.018
2025-03-06 00:08:20,21.02,57.36,146.63,6.32,1.377
2025-03-06 00:08:25,24.02,56.35,972.87,6.22,1.223
2025-03-06 00:08:30,23.14,56.47,396.96,6.13,1.548
2025-03-06 00:08:35,22.43,47.37,404.16,7.34,1.019
2025-03-06 00:08:40,20.54,57.46,854.63,6.35,0.941
2025-03-06 00:08:45,24.58,43.86,343.47,7.1,1.477
2025-03-06 00:08:50,24.7,53.07,373.42,7.73,0.568
2025-03-06 00:08:55,21.57,43.48,355.18,6.82,1.192
2025-03-06 00:09:00,20.98,49.57,629.32,7.41,0.666
2025-03-06 00:09:05,22.73,40.19,747.19,7.91,0.808
2025-03-06 00:09:10,22.61,48.06,642.56,6.17,0.897
2025-03-06 00:09:15,20.96,43.6,800.81,6.31,1.593
2025-03-06 00:09:20,22.96,52.56,285.51,6.84,1.885
2025-03-06 00:09:25,21.69,41.89,641.87,6.61,1.762
2025-03-06 00:09:30,20.53,44.97,464.33,7.55,0.831
2025-03-06 00:09:35,22.91,55.91,325.95,6.85,0.808
2025-03-06 00:09:40,20.64,57.57,955.45,6.93,1.976
2025-03-06 00:09:45,20.3,44.87,253.89,7.04,0.689
2025-03-06 00:09:50,23.74,56.57,881.51,7.77,0.644
2025-03-06 00:09:55,22.59,52.09,640.08,7.63,1.644
2025-03-06 00:10:00,22.09,52.04,652.47,6.25,0.908
2025-03-06 00:10:05,24.55,57.2,241.58,7.4,1.96
2025-03-06 00:10:10,21.27,44.09,525.49,7.1,0.824
2025-03-06 00:10:15,24.13,45.24,154.49,6.09,1.942
2025-03-06 00:10:20,21.06,41.35,251.27,7.88,1.508
2025-03-06 00:10:25,22.36,45.39,460.46,7.88,1.151
2025-03-06 00:10:30,21.5,55.61,945.06,7.72,1.671
2025-03-06 00:10:35,23.72,44.67,767.23,6.61,1.825
2025-03-06 00:10:40,20.1,51.69,975.28,6.17,0.696
2025-03-06 00:10:45,20.17,51.47,294.22,6.77,1.321
2025-03-06 00:10:50,22.48,55.94,297.9,7.56,1.189
2025-03-06 00:10:55,20.24,42.85,719.11,7.17,1.848
2025-03-06 00:11:00,20.59,44.07,475.92,7.18,0.685
2025-03-06 00:11:05,23.06,56.23,735.28,6.92,0.555
2025-03-06 00:11:10,23.09,46.75,483.13,6.59,1.882
2025-03-06 00:11:15,24.83,56.73,137.57,7.3,1.824
2025-03-06 00:11:20,24.58,54.1,205.11,6.17,0.683
2025-03-06 00:11:25,22.09,54.26,750.86,7.69,1.883
2025-03-06 00:11:30,23.32,46.03,167.47,7.62,0.963
2025-03-06 00:11:35,22.78,41.44,725.12,7.46,0.739
2025-03-06 00:11:40,20.94,50.05,470.39,6.03,0.793
2025-03-06 00:11:45,20.22,49.48,612.89,7.45,1.186
2025-03-06 00:11:50,22.85,49.14,550.83,7.57,1.937
2025-03-06 00:11:55,20.96,58.58,827.04,7.79,1.305
2025-03-06 00:12:00,24.21,47.23,807.29,7.18,0.922
2025-03-06 00:12:05,23.16,52.22,493.14,7.04,0.677
2025-03-06 00:12:10,22.46,59.83,712.96,7.26,1.001
2025-03-06 00:12:15,24.74,45.55,693.95,6.06,1.323
2025-03-06 00:12:20,20.26,45.25,338.33,7.0,0.62
2025-03-06 00:12:25,23.93,43.65,686.04,6.28,1.341
2025-03-06 00:12:30,21.28,55.49,533.92,6.34,1.679
2025-03-06 00:12:35,24.77,48.24,616.48,7.68,1.677
2025-03-06 00:12:40,23.5,48.87,854.78,6.13,1.494
2025-03-06 00:12:45,24.02,46.97,575.65,6.46,1.532
2025-03-06 00:12:50,22.16,56.64,149.09,7.17,1.784
2025-03-06 00:12:55,24.99,43.86,655.62,6.75,1.38
2025-03-06 00:13:00,24.04,52.28,473.17,7.17,0.957
2025-03-06 00:13:05,20.54,44.08,730.55,6.83,1.662
2025-03-06 00:13:10,21.88,41.25,559.99,7.21,1.942
2025-03-06 00:13:15,22.18,47.26,435.47,6.08,0.91
2025-03-06 00:13:20,24.21,41.5,284.23,6.34,1.367
2025-03-06 00:13:25,23.85,43.54,822.08,6.53,0.927
2025-03-06 00:13:30,23.55,47.29,563.81,7.27,1.49
2025-03-06 00:13:35,24.9,59.71,536.84,7.11,1.952
2025-03-06 00:13:40,22.51,41.9,951.56,7.2,1.345
2025-03-06 00:13:45,22.97,44.86,214.86,7.75,1.853
2025-03-06 00:13:50,23.24,40.95,613.27,7.62,1.65
2025-03-06 00:13:55,21.92,58.64,218.92,6.99,1.397
2025-03-06 00:14:00,21.67,43.97,639.21,7.16,1.698
2025-03-06 00:14:05,23.53,43.95,372.0,7.8,0.55
2025-03-06 00:14:10,23.91,54.0,380.19,6.45,0.923
2025-03-06 00:14:15,23.86,54.25,752.05,7.34,1.647
2025-03-06 00:14:20,24.28,49.66,366.68,6.49,1.668
2025-03-06 00:14:25,20.05,45.74,481.21,6.27,1.75
2025-03-06 00:14:30,21.5,53.16,412.1,7.54,1.367
2025-03-06 00:14:35,21.06,54.13,740.29,6.6,0.546
2025-03-06 00:14:40,21.06,50.05,796.36,6.53,1.878
2025-03-06 00:14:45,21.97,50.45,438.16,6.19,1.654
2025-03-06 00:14:50,24.62,47.46,439.8,7.92,0.721
2025-03-06 00:14:55,21.92,53.73,157.71,6.24,1.584
2025-03-06 00:15:00,23.48,50.79,990.55,6.13,1.766
2025-03-06 00:15:05,23.46,51.57,179.48,6.84,1.001
2025-03-06 00:15:10,23.56,51.22,987.89,7.22,1.135
2025-03-06 00:15:15,22.32,46.53,960.12,6.32,0.793
2025-03-06 00:15:20,22.23,49.37,293.52,7.56,1.335
2025-03-06 00:15:25,21.82,46.57,923.9,6.28,1.283
2025-03-06 00:15:30,23.59,43.87,136.56,6.77,1.746
2025-03-06 00:15:35,23.35,44.21,757.51,6.73,0.506
2025-03-06 00:15:40,21.86,46.09,207.29,7.67,1.903
2025-03-06 00:15:45,24.88,54.78,503.26,6.54,1.135
2025-03-06 00:15:50,20.64,40.48,350.68,7.69,1.122
2025-03-06 00:15:55,23.37,45.75,545.05,7.3,1.442
2025-03-06 00:16:00,20.33,55.09,796.31,7.96,1.13
2025-03-06 00:16:05,22.91,51.92,569.35,6.59,0.82
2025-03-06 00:16:10,21.52,41.68,163.53,7.87,0.523
2025-03-06 00:16:15,20.2,59.02,699.22,6.85,1.866
2025-03-06 00:16:20,21.76,42.75,258.17,6.89,1.149
2025-03-06 00:16:25,22.76,57.24,419.2,7.41,1.531
2025-03-06 00:16:30,20.78,40.87,133.54,6.33,0.974
2025-03-06 00:16:35,24.08,52.12,203.23,7.07,1.53
2025-03-06 00:16:40,20.35,54.08,977.62,7.76,1.647
2025-03-06 00:16:45,22.19,42.25,947.83,7.09,0.932
2025-03-06 00:16:50,20.49,44.68,458.8,7.59,1.074
2025-03-06 00:16:55,24.87,51.9,705.76,7.17,0.978
2025-03-06 00:17:00,22.35,42.13,657.68,7.56,1.131
2025-03-06 00:17:05,21.18,46.27,410.14,7.36,1.195
2025-03-06 00:17:10,22.1,45.17,406.11,6.9,1.2
2025-03-06 00:17:15,20.7,45.33,658.94,7.17,1.02
2025-03-06 00:17:20,22.11,40.09,865.91,6.31,0.849
2025-03-06 00:17:25,22.51,53.18,312.9,6.19,0.704
2025-03-06 00:17:30,23.38,47.47,124.62,6.96,1.646
2025-03-06 00:17:35,22.34,51.1,921.39,6.96,1.448
2025-03-06 00:17:40,21.24,56.55,587.7,7.48,0.872
2025-03-06 00:17:45,23.74,59.58,488.44,6.7,1.762
2025-03-06 00:17:50,22.44,58.27,530.54,7.69,1.247
2025-03-06 00:17:55,22.97,47.88,274.81,7.54,0.662
2025-03-06 00:18:00,21.29,45.31,583.43,6.12,0.934
2025-03-06 00:18:05,20.4,42.96,810.64,6.56,1.696
2025-03-06 00:18:10,20.66,48.2,842.38,6.48,0.62
2025-03-06 00:18:15,20.15,52.17,654.39,7.51,1.287
2025-03-06 00:18:20,24.7,49.72,785.32,6.43,1.119
2025-03-06 00:18:25,21.54,50.26,286.21,7.26,1.579
2025-03-06 00:18:30,21.18,50.95,450.11,6.63,0.676
2025-03-06 00:18:35,22.0,46.06,376.67,7.03,1.543
2025-03-06 00:18:40,23.45,42.13,119.41,7.07,0.603
2025-03-06 00:18:45,24.49,47.04,208.85,7.44,0.621
2025-03-06 00:18:50,23.35,41.88,944.05,7.73,1.263
2025-03-06 00:18:55,22.09,45.32,334.23,6.37,0.635
2025-03-06 00:19:00,21.27,46.95,547.15,6.35,0.57
2025-03-06 00:19:05,21.47,44.2,909.92,7.78,1.225
2025-03-06 00:19:10,23.31,49.87,921.35,7.99,0.735
2025-03-06 00:19:15,24.15,40.49,718.79,7.43,0.814
2025-03-06 00:19:20,24.84,52.02,770.71,7.18,1.709
2025-03-06 00:19:25,21.49,57.98,811.41,6.17,0.746
2025-03-06 00:19:30,21.47,58.11,563.39,6.45,1.658
2025-03-06 00:19:35,24.3,47.41,321.4,7.81,1.836
2025-03-06 00:19:40,24.19,51.81,649.14,6.1,1.549
2025-03-06 00:19:45,21.59,45.75,356.49,7.33,1.311
2025-03-06 00:19:50,21.4,46.27,982.95,7.95,1.714
2025-03-06 00:19:55,20.8,52.02,609.33,7.46,1.527
2025-03-06 00:20:00,23.2,54.49,390.68,7.58,0.745
2025-03-06 00:20:05,23.36,50.27,531.43,6.64,0.511
2025-03-06 00:20:10,21.81,45.21,501.88,6.74,1.166
2025-03-06 00:20:15,24.82,59.34,840.59,6.71,1.064
2025-03-06 00:20:20,20.71,52.75,337.5,7.4,0.546
2025-03-06 00:20:25,20.48,58.03,529.57,7.35,1.147
2025-03-06 00:20:30,23.65,56.26,318.74,7.99,1.809
2025-03-06 00:20:35,20.56,44.48,939.99,6.12,1.675
2025-03-06 00:20:40,21.97,53.68,797.11,7.19,0.98
2025-03-06 00:20:45,21.5,54.44,600.29,7.03,1.811
2025-03-06 00:20:50,22.64,56.28,348.91,7.98,0.721
2025-03-06 00:20:55,21.12,46.26,112.92,7.14,1.027
2025-03-06 00:21:00,24.49,48.77,889.06,7.76,1.527
2025-03-06 00:21:05,20.44,58.53,558.67,6.57,0.671
2025-03-06 00:21:10,22.4,49.21,733.24,7.25,1.593
2025-03-06 00:21:15,23.56,57.39,234.4,7.66,0.814
2025-03-06 00:21:20,24.1,47.8,436.41,6.93,0.518
2025-03-06 00:21:25,21.13,50.07,767.29,7.22,0.72
2025-03-06 00:21:30,22.74,51.33,873.82,7.82,1.239
2025-03-06 00:21:35,21.18,56.7,353.04,7.82,1.941
2025-03-06 00:21:40,24.6,58.61,787.73,6.8,0.861
2025-03-06 00:21:45,23.18,41.64,989.6,6.17,1.31
2025-03-06 00:21:50,22.13,46.99,174.69,6.98,0.596
2025-03-06 00:21:55,24.62,59.19,508.5,7.53,1.332
2025-03-06 00:22:00,22.86,43.67,708.41,6.78,1.803
2025-03-06 00:22:05,23.58,58.38,853.65,6.51,1.112
2025-03-06 00:22:10,22.14,45.22,697.45,6.7,1.696
2025-03-06 00:22:15,24.83,56.28,341.9,7.48,0.798
2025-03-06 00:22:20,22.92,46.31,198.16,7.37,1.919
2025-03-06 00:22:25,20.41,49.47,756.72,7.04,1.561
2025-03-06 00:22:30,21.99,49.28,487.57,6.19,1.777
2025-03-06 00:22:35,20.96,52.22,280.74,6.69,0.504
2025-03-06 00:22:40,21.92,45.14,202.42,6.84,1.997
2025-03-06 00:22:45,23.95,48.65,808.71,6.83,1.819
2025-03-06 00:22:50,22.5,42.3,521.15,7.06,1.809
2025-03-06 00:22:55,20.73,52.87,209.92,6.64,0.542
2025-03-06 00:23:00,20.93,52.34,273.1,7.39,0.892
2025-03-06 00:23:05,22.18,53.7,470.76,7.11,0.644
2025-03-06 00:23:10,21.47,49.77,849.25,7.74,1.345
2025-03-06 00:23:15,22.7,40.89,434.56,6.05,1.051
2025-03-06 00:23:20,24.63,59.87,974.1,6.04,1.313
2025-03-06 00:23:25,23.39,52.24,994.63,7.98,1.228
2025-03-06 00:23:30,23.23,47.45,210.03,7.97,0.554
2025-03-06 00:23:35,20.08,56.27,116.48,6.93,0.743
2025-03-06 00:23:40,24.35,57.18,714.44,6.4,1.956
2025-03-06 00:23:45,24.8,54.84,742.89,7.37,1.87
2025-03-06 00:23:50,21.05,57.16,644.18,6.45,1.734
2025-03-06 00:23:55,20.91,41.17,987.13,7.92,1.07
2025-03-06 00:24:00,22.76,47.03,850.6,6.24,1.516
2025-03-06 00:24:05,23.12,40.97,399.46,7.75,1.283
2025-03-06 00:24:10,21.84,47.08,665.87,7.53,1.614
2025-03-06 00:24:15,23.19,53.27,516.33,7.07,1.809
2025-03-06 00:24:20,21.44,49.43,829.4,6.76,0.879
2025-03-06 00:24:25,21.61,52.33,660.49,7.23,1.08
2025-03-06 00:24:30,24.33,43.2,941.23,6.63,1.857
2025-03-06 00:24:35,22.88,43.51,587.94,7.66,1.645
2025-03-06 00:24:40,24.57,53.33,683.32,6.13,1.768
2025-03-06 00:24:45,23.04,45.45,173.27,6.94,1.726
2025-03-06 00:24:50,20.37,59.02,142.45,7.14,0.985
2025-03-06 00:24:55,23.39,57.34,699.82,7.33,1.51
2025-03-06 00:25:00,23.68,41.19,181.02,6.26,0.785
2025-03-06 00:25:05,23.58,47.92,749.87,7.66,1.742
2025-03-06 00:25:10,20.54,40.2,150.01,7.53,1.192
2025-03-06 00:25:15,20.79,46.74,954.1,6.89,0.944
2025-03-06 00:25:20,20.54,48.87,183.11,7.38,1.018
2025-03-06 00:25:25,20.33,54.22,265.1,6.13,1.414
2025-03-06 00:25:30,23.0,53.72,110.14,7.27,1.47
2025-03-06 00:25:35,23.08,54.34,614.73,7.11,1.119
2025-03-06 00:25:40,25.0,49.78,889.21,6.95,0.787
2025-03-06 00:25:45,20.85,57.56,726.13,7.84,1.675
2025-03-06 00:25:50,20.91,51.68,258.33,7.15,1.459
2025-03-06 00:25:55,20.39,51.59,338.5,7.96,0.726
2025-03-06 00:26:00,23.86,58.77,901.27,6.14,0.957
2025-03-06 00:26:05,21.25,57.16,789.45,7.73,0.515
2025-03-06 00:26:10,24.47,51.64,533.23,6.96,1.084
2025-03-06 00:26:15,21.78,55.36,971.1,7.78,0.591
2025-03-06 00:26:20,20.4,46.13,708.58,7.74,1.019
2025-03-06 00:26:25,20.53,41.85,107.7,6.4,0.827
2025-03-06 00:26:30,24.08,54.91,798.88,7.29,1.136
2025-03-06 00:26:35,20.17,59.67,573.69,6.99,1.765
2025-03-06 00:26:40,21.59,40.28,556.98,6.19,1.938
2025-03-06 00:26:45,24.13,53.0,460.0,6.53,1.227
2025-03-06 00:26:50,20.96,47.83,239.69,6.3,1.675
2025-03-06 00:26:55,23.22,48.94,279.54,7.76,1.565
2025-03-06 00:27:00,21.18,46.89,411.93,6.78,1.015
2025-03-06 00:27:05,24.13,53.64,848.17,6.86,1.071
2025-03-06 00:27:10,24.31,54.89,885.29,7.99,1.301
2025-03-06 00:27:15,22.02,45.8,213.47,7.74,0.96
2025-03-06 00:27:20,24.77,53.38,905.12,6.25,0.771
2025-03-06 00:27:25,23.61,54.22,125.96,7.51,1.477
2025-03-06 00:27:30,20.58,40.74,577.33,7.52,1.848
2025-03-06 00:27:35,23.11,48.5,780.33,6.53,0.592
2025-03-06 00:27:40,21.39,59.55,770.8,7.29,1.3
2025-03-06 00:27:45,20.92,57.44,886.05,6.11,0.886
2025-03-06 00:27:50,20.95,57.0,173.03,7.98,1.482
2025-03-06 00:27:55,20.55,54.6,378.16,7.71,1.025
2025-03-06 00:28:00,23.68,44.38,764.36,6.88,0.592
2025-03-06 00:28:05,24.45,48.17,820.71,7.11,1.697
2025-03-06 00:28:10,22.13,53.69,839.81,6.73,0.908
2025-03-06 00:28:15,21.27,50.22,360.59,7.45,0.947
2025-03-06 00:28:20,22.16,55.93,242.87,6.8,0.974
2025-03-06 00:28:25,22.78,46.22,949.05,6.13,1.055
2025-03-06 00:28:30,21.83,56.91,649.06,7.1,1.991
2025-03-06 00:28:35,21.33,47.41,770.21,6.28,1.337
2025-03-06 00:28:40,21.01,53.4,876.83,7.39,0.523
2025-03-06 00:28:45,21.85,50.6,288.43,7.43,0.945
2025-03-06 00:28:50,24.4,40.35,676.11,7.49,1.099
2025-03-06 00:28:55,24.48,46.92,451.02,7.03,0.653
2025-03-06 00:29:00,23.2,46.31,444.5,7.54,0.967
2025-03-06 00:29:05,23.81,47.71,578.64,6.55,0.899
2025-03-06 00:29:10,20.46,40.27,695.61,6.47,1.237
2025-03-06 00:29:15,20.51,57.96,392.23,6.89,0.609
2025-03-06 00:29:20,22.67,44.89,691.38,7.3,1.036
2025-03-06 00:29:25,24.37,44.45,915.29,6.13,1.563
2025-03-06 00:29:30,21.87,41.75,675.6,6.38,1.757
2025-03-06 00:29:35,24.77,48.95,687.24,6.63,1.736
2025-03-06 00:29:40,24.23,50.55,209.69,6.54,1.201
2025-03-06 00:29:45,20.11,56.07,681.44,6.8,0.705
2025-03-06 00:29:50,22.74,40.28,149.01,6.14,1.95
2025-03-06 00:29:55,20.59,59.74,296.55,7.64,1.648
2025-03-06 00:30:00,21.99,49.07,467.11,7.02,0.591
2025-03-06 00:30:05,24.22,51.94,139.65,7.78,1.007
2025-03-06 00:30:10,21.12,40.89,547.33,7.28,1.741
2025-03-06 00:30:15,22.58,45.65,190.21,6.28,0.867
2025-03-06 00:30:20,22.44,44.09,523.32,6.64,1.493
2025-03-06 00:30:25,22.62,47.46,683.94,6.9,1.032
2025-03-06 00:30:30,24.24,43.9,636.72,6.36,0.716
2025-03-06 00:30:35,24.2,45.04,432.93,6.2,1.39
2025-03-06 00:30:40,23.17,54.73,283.96,7.46,1.254
2025-03-06 00:30:45,21.14,44.33,840.94,7.63,1.578
2025-03-06 00:30:50,22.6,55.56,979.08,7.29,1.063
2025-03-06 00:30:55,24.09,45.78,853.2,7.68,1.99
2025-03-06 00:31:00,24.99,44.6,854.56,6.85,1.686
2025-03-06 00:31:05,22.77,59.23,705.56,7.57,1.269
2025-03-06 00:31:10,24.26,48.74,406.86,7.91,1.374
2025-03-06 00:31:15,21.65,45.29,559.89,7.17,0.831
2025-03-06 00:31:20,22.44,51.15,679.24,6.82,0.887
2025-03-06 00:31:25,21.57,42.65,662.53,7.91,0.682
2025-03-06 00:31:30,20.59,56.78,855.82,6.7,0.799
2025-03-06 00:31:35,21.64,48.63,923.79,7.04,1.152
2025-03-06 00:31:40,24.75,58.11,873.2,6.11,1.876
2025-03-06 00:31:45,23.0,54.5,498.25,7.61,0.649
2025-03-06 00:31:50,24.95,51.56,552.69,7.3,0.785
2025-03-06 00:31:55,23.45,41.13,176.81,6.76,1.417
2025-03-06 00:32:00,21.69,45.3,366.84,6.21,1.949
2025-03-06 00:32:05,23.32,51.33,476.56,6.14,1.891
2025-03-06 00:32:10,23.44,51.5,701.8,6.84,1.254
2025-03-06 00:32:15,21.15,42.72,794.97,7.0,0.626
2025-03-06 00:32:20,23.66,42.86,616.82,7.73,0.63
2025-03-06 00:32:25,23.22,54.81,180.05,6.83,1.78
2025-03-06 00:32:30,22.77,52.38,447.49,6.33,1.653
2025-03-06 00:32:35,21.61,41.94,886.73,7.28,1.564
2025-03-06 00:32:40,23.19,48.15,256.96,7.25,1.825
2025-03-06 00:32:45,20.0,57.42,474.2,7.2,0.739
2025-03-06 00:32:50,21.21,42.07,296.16,7.04,1.117
2025-03-06 00:32:55,20.57,45.54,403.11,7.26,1.533
2025-03-06 00:33:00,22.3,55.01,103.04,6.1,1.377
2025-03-06 00:33:05,24.49,47.29,152.7,6.01,0.947
2025-03-06 00:33:10,22.53,54.87,135.88,7.01,1.778
2025-03-06 00:33:15,24.88,50.16,548.63,7.71,1.437
2025-03-06 00:33:20,20.83,56.09,780.61,7.71,1.19
2025-03-06 00:33:25,23.96,56.03,906.69,7.75,0.627
2025-03-06 00:33:30,24.71,54.11,764.01,6.93,1.722
2025-03-06 00:33:35,22.49,40.96,924.38,7.46,0.976
2025-03-06 00:33:40,20.25,48.01,856.41,7.76,1.895
2025-03-06 00:33:45,22.46,49.08,384.23,6.44,1.833
2025-03-06 00:33:50,20.27,43.31,462.11,7.33,0.976
2025-03-06 00:33:55,22.07,49.76,514.94,6.24,1.711
2025-03-06 00:34:00,20.62,56.98,472.68,6.96,1.531
2025-03-06 00:34:05,23.63,58.81,483.99,6.47,1.559
2025-03-06 00:34:10,22.67,49.8,425.53,6.49,0.773
2025-03-06 00:34:15,20.97,57.79,845.73,7.25,0.812
2025-03-06 00:34:20,23.05,52.19,217.28,6.1,0.577
2025-03-06 00:34:25,21.21,52.24,462.15,6.4,1.523
2025-03-06 00:34:30,22.26,49.49,407.96,6.85,1.325
2025-03-06 00:34:35,22.57,56.71,855.85,6.51,1.779
2025-03-06 00:34:40,23.22,41.56,412.04,7.35,1.111
2025-03-06 00:34:45,22.9,41.72,365.31,7.26,1.557
2025-03-06 00:34:50,20.99,44.38,443.83,6.05,1.348
2025-03-06 00:34:55,24.57,53.91,146.53,7.3,1.642
2025-03-06 00:35:00,23.78,43.23,287.81,6.9,1.062
2025-03-06 00:35:05,20.06,43.95,512.0,6.28,1.149
