timestamp,temperature,humidity,light,pH,electrical_conductivity
2025-03-02 00:04:35,23.8,47.19,304.66,6.61,1.911
2025-03-02 00:04:40,22.16,47.66,393.58,7.52,1.816
2025-03-02 00:04:45,23.85,59.43,450.54,7.07,0.734
2025-03-02 00:04:50,24.37,55.4,763.43,7.61,1.064
2025-03-02 00:04:55,20.85,51.24,415.01,7.36,0.531
2025-03-02 00:05:00,22.03,50.24,825.91,6.56,0.581
2025-03-02 00:05:05,21.85,57.42,200.3,6.82,0.699
2025-03-02 00:05:10,23.13,56.18,292.41,6.79,0.611
2025-03-02 00:05:15,23.21,53.31,233.04,6.43,0.643
2025-03-02 00:05:20,23.43,50.33,982.13,7.66,1.872
2025-03-02 00:05:25,24.85,49.01,693.48,7.73,1.89
2025-03-02 00:05:30,20.12,59.27,325.55,6.58,1.095
2025-03-02 00:05:35,24.34,57.03,408.63,7.99,1.341
2025-03-02 00:05:40,24.46,49.97,428.6,7.3,0.83
2025-03-02 00:05:45,24.29,51.14,415.47,6.05,0.838
2025-03-02 00:05:50,20.67,52.48,931.07,6.51,0.823
2025-03-02 00:05:55,23.82,50.43,753.53,6.65,1.875
2025-03-02 00:06:00,23.35,50.72,314.76,6.51,1.748
2025-03-02 00:06:05,23.86,53.06,935.72,7.75,0.52
2025-03-02 00:06:10,21.82,56.19,588.02,7.99,1.927
2025-03-02 00:06:15,21.49,51.98,509.12,6.85,0.781
2025-03-02 00:06:20,20.73,59.23,520.03,6.15,0.782
2025-03-02 00:06:25,22.14,51.23,443.11,6.33,1.769
2025-03-02 00:06:30,20.84,59.05,104.33,6.59,1.441
2025-03-02 00:06:35,22.17,48.35,650.65,6.24,0.557
2025-03-02 00:06:40,22.48,45.46,796.63,6.84,1.1
2025-03-02 00:06:45,23.47,48.2,470.46,7.31,1.634
2025-03-02 00:06:50,20.6,52.84,443.06,6.55,1.312
2025-03-02 00:06:55,21.38,52.65,613.1,6.73,1.443
2025-03-02 00:07:00,20.72,48.21,980.47,7.8,0.852
2025-03-02 00:07:05,24.54,53.77,321.29,6.23,1.008
2025-03-02 00:07:10,23.6,51.14,291.92,7.88,1.108
2025-03-02 00:07:15,20.39,57.63,381.05,7.78,0.997
2025-03-02 00:07:20,21.47,48.3,669.73,7.95,1.915
2025-03-02 00:07:25,24.02,49.4,179.26,6.82,1.923
2025-03-02 00:07:30,24.48,58.64,195.74,7.39,1.044
2025-03-02 00:07:35,22.75,52.22,384.97,6.53,0.805
2025-03-02 00:07:40,23.75,47.12,785.94,6.81,1.85
2025-03-02 00:07:45,22.43,52.68,165.97,7.2,0.759
2025-03-02 00:07:50,23.38,43.0,457.0,6.9,1.413
2025-03-02 00:07:55,20.7,56.51,423.96,6.26,1.16
2025-03-02 00:08:00,20.25,43.97,676.06,7.62,0.787
2025-03-02 00:08:05,20.87,41.99,578.11,7.5,1.652
2025-03-02 00:08:10,24.82,58.07,727.21,7.2,1.303
2025-03-02 00:08:15,24.79,59.47,775.53,7.1,1.201
2025-03-02 00:08:20,22.64,40.15,301.23,6.11,0.629
2025-03-02 00:08:25,22.16,54.12,189.77,6.89,1.044
2025-03-02 00:08:30,23.73,52.94,856.93,6.87,0.794
2025-03-02 00:08:35,23.13,48.81,941.27,7.67,1.675
2025-03-02 00:08:40,23.39,44.43,501.25,6.44,1.057
2025-03-02 00:08:45,23.6,59.43,592.1,6.22,1.527
2025-03-02 00:08:50,21.87,43.04,618.67,6.82,0.658
2025-03-02 00:08:55,20.34,56.58,457.87,7.17,1.139
2025-03-02 00:09:00,21.66,44.28,670.85,6.72,0.77
2025-03-02 00:09:05,21.2,58.91,368.49,6.42,0.874
2025-03-02 00:09:10,24.5,48.79,821.09,6.48,0.929
2025-03-02 00:09:15,24.46,51.51,664.13,7.31,1.328
2025-03-02 00:09:20,20.24,51.03,357.85,6.86,1.628
2025-03-02 00:09:25,24.26,45.78,495.54,6.04,1.605
2025-03-02 00:09:30,22.36,54.65,801.95,7.66,0.953
2025-03-02 00:09:35,21.81,43.14,951.97,7.81,1.37
2025-03-02 00:09:40,23.68,57.8,302.32,6.67,1.271
2025-03-02 00:09:45,20.12,57.46,300.85,7.71,0.668
2025-03-02 00:09:50,22.52,42.57,312.67,7.31,1.057
2025-03-02 00:09:55,24.68,43.93,699.86,7.21,0.945
2025-03-02 00:10:00,21.83,54.48,315.15,6.07,0.593
2025-03-02 00:10:05,24.68,53.41,469.2,7.03,1.884
2025-03-02 00:10:10,20.78,41.81,574.73,6.06,1.072
2025-03-02 00:10:15,20.69,59.84,880.83,6.93,0.564
2025-03-02 00:10:20,21.39,55.99,950.0,6.16,1.385
2025-03-02 00:10:25,23.57,40.16,540.31,6.86,0.837
2025-03-02 00:10:30,21.3,43.94,763.69,6.53,1.856
2025-03-02 00:10:35,22.59,48.38,662.49,7.01,1.499
2025-03-02 00:10:40,23.37,44.47,442.31,6.16,1.845
2025-03-02 00:10:45,21.89,42.27,338.16,7.6,1.32
2025-03-02 00:10:50,21.16,43.95,698.55,7.65,1.64
2025-03-02 00:10:55,20.76,43.18,969.86,6.89,1.406
2025-03-02 00:11:00,21.17,44.31,435.67,6.34,0.534
2025-03-02 00:11:05,21.5,41.62,898.25,6.45,1.755
2025-03-02 00:11:10,22.62,41.49,672.59,7.52,1.82
2025-03-02 00:11:15,22.28,47.63,631.47,6.05,0.982
2025-03-02 00:11:20,20.09,46.22,916.61,6.14,0.861
2025-03-02 00:11:25,24.96,57.26,134.27,6.66,0.618
2025-03-02 00:11:30,24.44,43.58,382.83,6.96,0.745
2025-03-02 00:11:35,20.45,42.63,722.2,7.28,1.692
2025-03-02 00:11:40,20.09,50.16,704.01,7.37,1.983
2025-03-02 00:11:45,22.0,56.67,687.05,6.75,0.558
2025-03-02 00:11:50,24.78,55.36,506.03,7.56,1.614
2025-03-02 00:11:55,24.11,48.97,753.78,6.76,0.622
2025-03-02 00:12:00,20.71,42.51,364.74,6.46,0.547
2025-03-02 00:12:05,20.85,56.44,747.85,6.47,1.566
2025-03-02 00:12:10,20.55,54.29,161.13,7.65,1.925
2025-03-02 00:12:15,20.65,58.02,851.18,7.17,1.003
2025-03-02 00:12:20,20.0,48.05,531.5,6.54,0.93
2025-03-02 00:12:25,20.85,56.86,559.85,7.65,0.742
2025-03-02 00:12:30,22.71,45.01,541.28,6.66,1.212
2025-03-02 00:12:35,22.76,49.27,676.7,7.65,0.857
2025-03-02 00:12:40,20.26,58.41,634.83,7.88,1.338
2025-03-02 00:12:45,20.72,51.08,285.45,6.7,1.5
2025-03-02 00:12:50,21.63,42.5,607.39,7.39,1.453
2025-03-02 00:12:55,22.21,58.47,143.54,7.71,1.778
2025-03-02 00:13:00,23.7,40.77,854.13,6.03,1.587
2025-03-02 00:13:05,21.86,40.55,907.87,6.31,0.983
2025-03-02 00:13:10,24.94,58.03,436.04,6.76,1.049
2025-03-02 00:13:15,21.86,55.9,857.68,7.4,0.858
2025-03-02 00:13:20,24.77,47.56,815.03,7.66,1.864
2025-03-02 00:13:25,22.38,44.18,204.18,6.2,1.667
2025-03-02 00:13:30,23.53,56.12,973.74,7.42,1.416
2025-03-02 00:13:35,23.64,47.66,867.8,6.31,0.795
2025-03-02 00:13:40,20.47,50.05,471.55,7.67,0.629
2025-03-02 00:13:45,20.08,56.93,960.77,7.09,0.978
2025-03-02 00:13:50,24.44,42.58,673.96,7.45,1.524
2025-03-02 00:13:55,21.03,45.84,423.73,6.47,1.803
2025-03-02 00:14:00,22.48,56.12,282.63,7.87,0.737
2025-03-02 00:14:05,23.91,50.51,601.75,6.02,0.66
2025-03-02 00:14:10,21.81,59.2,698.05,7.9,1.507
2025-03-02 00:14:15,22.89,59.9,834.98,6.1,0.706
2025-03-02 00:14:20,21.52,42.95,843.73,7.89,0.57
2025-03-02 00:14:25,22.63,43.78,258.53,7.98,1.35
2025-03-02 00:14:30,24.31,45.22,759.11,6.22,1.801
2025-03-02 00:14:35,20.66,55.8,515.0,7.65,1.449
2025-03-02 00:14:40,21.41,46.1,112.18,6.25,1.752
2025-03-02 00:14:45,21.34,51.25,333.91,6.9,1.6
2025-03-02 00:14:50,23.5,46.82,598.34,6.02,1.348
2025-03-02 00:14:55,22.2,48.71,990.64,7.05,1.617
2025-03-02 00:15:00,24.72,48.18,274.95,7.67,0.501
2025-03-02 00:15:05,21.7,42.45,944.79,7.76,1.278
2025-03-02 00:15:10,22.69,44.71,439.13,6.07,1.954
2025-03-02 00:15:15,24.24,42.32,553.99,6.36,0.679
2025-03-02 00:15:20,20.4,40.91,311.95,6.8,1.928
2025-03-02 00:15:25,20.19,41.84,900.06,7.97,1.205
2025-03-02 00:15:30,20.01,52.7,594.33,7.13,0.707
2025-03-02 00:15:35,22.74,51.0,163.35,6.15,1.426
2025-03-02 00:15:40,24.41,52.66,630.83,7.46,1.792
2025-03-02 00:15:45,21.13,45.31,940.92,6.88,1.203
2025-03-02 00:15:50,24.79,41.87,441.9,6.51,1.446
2025-03-02 00:15:55,20.58,43.11,867.57,7.02,1.047
2025-03-02 00:16:00,20.12,55.38,243.89,6.89,0.582
2025-03-02 00:16:05,24.98,50.68,399.36,6.38,1.529
2025-03-02 00:16:10,20.47,48.67,892.79,6.38,0.912
2025-03-02 00:16:15,20.49,58.95,178.89,6.39,1.114
2025-03-02 00:16:20,22.35,43.0,196.43,7.07,1.439
2025-03-02 00:16:25,21.8,41.28,749.4,7.22,1.468
2025-03-02 00:16:30,20.74,59.34,315.55,6.87,0.797
2025-03-02 00:16:35,24.97,43.23,208.85,7.85,1.729
2025-03-02 00:16:40,23.41,56.54,731.04,7.55,1.708
2025-03-02 00:16:45,20.03,44.33,996.91,7.57,0.739
2025-03-02 00:16:50,21.33,40.13,709.05,7.58,1.595
2025-03-02 00:16:55,23.43,51.25,717.62,6.68,0.528
2025-03-02 00:17:00,24.88,41.28,533.15,6.51,0.746
2025-03-02 00:17:05,23.59,55.83,400.68,6.21,1.968
2025-03-02 00:17:10,21.47,49.31,832.31,7.55,0.552
2025-03-02 00:17:15,20.63,42.88,997.24,7.07,0.656
2025-03-02 00:17:20,24.66,42.8,192.86,7.41,1.171
2025-03-02 00:17:25,20.61,44.12,970.21,7.9,1.279
2025-03-02 00:17:30,20.17,45.54,502.8,7.02,1.826
2025-03-02 00:17:35,20.78,59.57,765.08,6.14,1.347
2025-03-02 00:17:40,21.68,41.2,265.92,7.46,0.712
2025-03-02 00:17:45,21.8,56.99,961.56,6.35,0.522
2025-03-02 00:17:50,21.67,57.15,327.43,7.39,0.682
2025-03-02 00:17:55,22.41,43.81,136.53,7.49,1.656
2025-03-02 00:18:00,22.58,50.28,487.53,6.92,1.356
2025-03-02 00:18:05,22.26,56.28,260.04,7.79,1.062
2025-03-02 00:18:10,20.75,58.56,341.71,7.56,1.435
2025-03-02 00:18:15,20.66,42.4,987.58,6.59,1.218
2025-03-02 00:18:20,22.25,40.06,713.97,6.95,1.278
2025-03-02 00:18:25,24.91,59.17,273.56,7.32,1.21
2025-03-02 00:18:30,23.98,48.53,304.23,7.59,1.855
2025-03-02 00:18:35,22.25,54.88,394.83,7.85,1.636
2025-03-02 00:18:40,23.21,52.36,255.31,6.02,1.199
2025-03-02 00:18:45,24.65,57.34,346.48,6.66,0.948
2025-03-02 00:18:50,22.85,52.15,239.01,7.91,1.233
2025-03-02 00:18:55,23.65,47.98,493.26,6.17,0.537
2025-03-02 00:19:00,20.72,56.8,107.15,6.85,0.923
2025-03-02 00:19:05,24.59,45.77,746.06,7.77,0.777
2025-03-02 00:19:10,23.01,56.89,223.41,6.62,0.826
2025-03-02 00:19:15,23.87,49.34,839.59,6.82,1.736
2025-03-02 00:19:20,20.68,58.48,749.05,7.99,1.861
2025-03-02 00:19:25,22.53,59.47,834.12,7.43,1.008
2025-03-02 00:19:30,22.13,56.18,304.85,6.32,0.806
2025-03-02 00:19:35,21.47,45.6,316.12,6.57,1.654
2025-03-02 00:19:40,21.65,53.12,968.92,7.63,1.817
2025-03-02 00:19:45,21.87,56.31,743.8,7.5,1.39
2025-03-02 00:19:50,21.32,52.44,697.11,6.74,0.698
2025-03-02 00:19:55,24.17,59.4,970.35,6.84,1.094
2025-03-02 00:20:00,20.5,55.42,664.42,6.03,0.89
2025-03-02 00:20:05,24.58,55.93,289.67,7.09,1.411
2025-03-02 00:20:10,21.81,56.81,231.75,7.51,1.719
2025-03-02 00:20:15,21.58,49.56,622.87,7.45,0.667
2025-03-02 00:20:20,20.01,45.75,559.71,6.27,1.639
2025-03-02 00:20:25,23.37,48.77,497.46,6.22,1.929
2025-03-02 00:20:30,23.77,50.88,189.57,6.03,1.944
2025-03-02 00:20:35,20.15,40.49,655.84,6.49,1.442
2025-03-02 00:20:40,21.96,44.41,555.5,7.64,1.75
2025-03-02 00:20:45,22.0,56.18,960.75,6.07,0.694
2025-03-02 00:20:50,24.36,40.19,928.74,7.41,0.799
2025-03-02 00:20:55,21.65,49.4,462.52,7.63,1.353
2025-03-02 00:21:00,23.12,47.97,868.06,6.63,0.516
2025-03-02 00:21:05,21.48,53.02,592.05,7.59,1.34
2025-03-02 00:21:10,24.34,55.62,896.38,6.77,1.679
2025-03-02 00:21:15,20.36,59.29,218.13,7.94,1.734
2025-03-02 00:21:20,21.0,40.04,799.0,7.75,1.757
2025-03-02 00:21:25,22.85,46.09,372.34,7.81,1.474
2025-03-02 00:21:30,20.82,47.92,289.81,7.94,1.875
2025-03-02 00:21:35,24.23,59.4,926.82,6.31,0.838
2025-03-02 00:21:40,23.2,55.66,602.13,6.79,1.979
2025-03-02 00:21:45,23.28,53.75,404.69,6.96,0.923
2025-03-02 00:21:50,21.78,53.01,661.29,6.85,0.851
2025-03-02 00:21:55,22.16,58.91,434.29,6.93,1.231
2025-03-02 00:22:00,21.7,40.36,334.47,7.82,1.659
2025-03-02 00:22:05,21.57,49.85,501.88,6.84,1.54
2025-03-02 00:22:10,23.46,45.82,887.03,6.67,0.811
2025-03-02 00:22:15,20.64,41.19,858.76,6.15,0.765
2025-03-02 00:22:20,20.09,41.93,979.22,7.91,0.961
2025-03-02 00:22:25,22.82,40.22,528.25,7.36,1.309
2025-03-02 00:22:30,23.7,49.14,946.07,7.97,1.609
2025-03-02 00:22:35,24.52,40.81,304.32,6.07,0.937
2025-03-02 00:22:40,21.38,49.97,321.39,7.03,1.434
2025-03-02 00:22:45,21.65,47.5,726.28,6.98,1.66
2025-03-02 00:22:50,22.34,44.57,845.79,7.49,0.618
2025-03-02 00:22:55,24.82,50.33,288.29,7.09,0.938
2025-03-02 00:23:00,22.86,51.29,193.24,6.37,1.252
2025-03-02 00:23:05,23.14,53.61,650.69,7.69,1.222
2025-03-02 00:23:10,23.96,47.77,755.65,7.16,1.632
2025-03-02 00:23:15,24.33,59.02,164.19,7.73,1.016
2025-03-02 00:23:20,24.3,48.2,640.0,7.27,1.251
2025-03-02 00:23:25,22.4,42.43,899.41,7.93,1.271
2025-03-02 00:23:30,23.78,50.99,490.62,7.58,1.315
2025-03-02 00:23:35,22.12,44.45,795.91,6.47,0.931
2025-03-02 00:23:40,21.48,41.12,931.33,7.05,0.642
2025-03-02 00:23:45,24.32,46.78,954.92,6.4,1.606
2025-03-02 00:23:50,21.05,58.98,142.47,7.16,1.018
2025-03-02 00:23:55,20.19,52.1,192.33,6.99,0.777
2025-03-02 00:24:00,20.18,43.38,759.94,7.43,1.815
2025-03-02 00:24:05,23.88,54.4,464.99,6.18,1.354
2025-03-02 00:24:10,20.22,40.13,846.42,6.72,1.878
2025-03-02 00:24:15,24.44,53.04,814.01,7.44,1.598
2025-03-02 00:24:20,21.57,54.49,196.1,6.25,1.826
2025-03-02 00:24:25,23.02,48.75,115.53,7.8,1.292
2025-03-02 00:24:30,20.41,41.72,734.51,7.27,0.831
2025-03-02 00:24:35,22.72,41.09,982.94,7.3,0.914
2025-03-02 00:24:40,22.27,57.73,750.08,7.87,0.727
2025-03-02 00:24:45,24.29,43.14,383.52,7.16,1.885
2025-03-02 00:24:50,20.95,54.73,409.16,6.1,1.678
2025-03-02 00:24:55,24.88,56.28,258.31,7.04,0.669
2025-03-02 00:25:00,23.93,58.45,426.4,7.39,1.373
2025-03-02 00:25:05,23.71,44.4,917.3,7.11,1.18
2025-03-02 00:25:10,20.43,48.33,883.67,6.58,0.806
2025-03-02 00:25:15,24.62,54.76,166.91,6.98,1.874
2025-03-02 00:25:20,22.17,49.04,236.76,7.43,1.988
2025-03-02 00:25:25,24.73,46.49,705.79,7.89,1.148
2025-03-02 00:25:30,22.11,44.2,675.65,7.1,1.921
2025-03-02 00:25:35,22.23,56.62,429.37,6.34,1.615
2025-03-02 00:25:40,24.98,52.37,764.59,6.39,0.92
2025-03-02 00:25:45,22.6,53.9,355.85,7.43,0.661
2025-03-02 00:25:50,21.99,51.68,621.42,7.65,1.647
2025-03-02 00:25:55,23.46,48.43,170.79,7.94,0.792
2025-03-02 00:26:00,20.97,49.17,510.42,6.43,0.747
2025-03-02 00:26:05,24.17,51.44,188.71,6.98,0.509
2025-03-02 00:26:10,22.36,57.04,546.33,6.58,1.813
2025-03-02 00:26:15,21.62,48.65,417.31,6.8,1.876
2025-03-02 00:26:20,21.23,42.94,257.23,6.56,1.003
2025-03-02 00:26:25,23.45,47.77,552.57,6.1,0.904
2025-03-02 00:26:30,20.15,50.57,224.12,6.98,0.608
2025-03-02 00:26:35,21.16,55.05,764.65,7.02,1.239
2025-03-02 00:26:40,24.3,48.9,408.98,6.64,1.522
2025-03-02 00:26:45,21.19,48.47,355.14,6.06,1.998
2025-03-02 00:26:50,23.27,52.03,667.63,6.63,1.897
2025-03-02 00:26:55,22.91,48.97,536.43,6.92,0.594
2025-03-02 00:27:00,23.9,45.22,571.64,6.25,1.513
2025-03-02 00:27:05,23.78,57.78,234.47,6.67,1.359
2025-03-02 00:27:10,20.18,44.12,644.6,7.71,1.909
2025-03-02 00:27:15,20.27,46.12,871.63,6.2,1.811
2025-03-02 00:27:20,21.97,42.34,604.09,7.84,1.754
2025-03-02 00:27:25,20.53,42.52,187.21,7.78,0.823
2025-03-02 00:27:30,23.21,47.82,153.13,6.18,1.789
2025-03-02 00:27:35,22.52,41.45,344.33,6.96,1.475
2025-03-02 00:27:40,23.59,46.71,560.79,7.01,1.226
2025-03-02 00:27:45,22.58,47.13,845.15,6.23,1.85
2025-03-02 00:27:50,21.6,48.43,742.97,6.15,0.667
2025-03-02 00:27:55,24.37,58.5,392.01,7.9,1.361
2025-03-02 00:28:00,21.23,48.05,697.12,7.56,0.934
2025-03-02 00:28:05,20.11,53.67,259.99,7.0,0.538
2025-03-02 00:28:10,21.12,59.88,880.27,7.94,0.583
2025-03-02 00:28:15,21.17,50.73,157.18,7.18,1.599
2025-03-02 00:28:20,21.86,57.46,965.23,6.34,1.1
2025-03-02 00:28:25,22.94,51.93,907.95,7.28,0.883
2025-03-02 00:28:30,22.86,58.11,194.02,6.89,1.721
2025-03-02 00:28:35,22.55,42.84,305.13,6.59,0.583
2025-03-02 00:28:40,22.97,59.7,689.81,7.79,1.135
2025-03-02 00:28:45,21.9,52.61,490.79,7.58,0.822
2025-03-02 00:28:50,24.11,51.0,107.66,7.96,0.645
2025-03-02 00:28:55,21.22,48.22,152.83,7.78,1.545
2025-03-02 00:29:00,22.13,42.68,322.83,7.22,1.469
2025-03-02 00:29:05,23.26,58.46,381.02,6.45,0.658
2025-03-02 00:29:10,22.8,46.34,194.13,6.72,1.966
2025-03-02 00:29:15,20.2,58.94,906.01,6.51,1.013
2025-03-02 00:29:20,20.77,50.01,251.03,6.16,0.683
2025-03-02 00:29:25,23.99,55.98,564.13,6.21,1.18
2025-03-02 00:29:30,23.54,41.27,683.6,7.99,1.274
2025-03-02 00:29:35,21.54,50.3,521.48,6.74,1.861
2025-03-02 00:29:40,20.67,48.39,565.47,7.84,1.317
2025-03-02 00:29:45,23.04,47.64,892.48,6.16,1.65
2025-03-02 00:29:50,20.11,40.35,554.33,7.66,0.941
2025-03-02 00:29:55,22.96,47.3,915.1,7.42,1.525
2025-03-02 00:30:00,21.27,43.67,865.02,7.15,1.954
2025-03-02 00:30:05,24.21,49.81,701.45,6.15,1.934
2025-03-02 00:30:10,22.35,53.24,268.25,6.57,1.072
2025-03-02 00:30:15,23.87,46.47,227.53,6.65,1.32
2025-03-02 00:30:20,22.74,47.92,676.09,6.64,1.677
2025-03-02 00:30:25,20.61,58.59,132.43,6.56,0.824
2025-03-02 00:30:30,22.65,42.44,371.73,6.28,0.652
2025-03-02 00:30:35,24.59,43.62,878.02,6.84,1.249
2025-03-02 00:30:40,22.53,46.3,889.2,6.77,1.858
2025-03-02 00:30:45,20.43,45.3,774.06,6.42,1.475
2025-03-02 00:30:50,23.19,44.91,497.36,7.15,1.35
2025-03-02 00:30:55,21.33,44.15,949.95,6.83,1.875
2025-03-02 00:31:00,24.43,58.55,903.32,6.04,1.903
2025-03-02 00:31:05,20.38,44.93,714.88,6.97,1.374
2025-03-02 00:31:10,20.16,48.42,109.17,6.66,1.71
2025-03-02 00:31:15,21.17,56.64,432.13,7.49,1.276
2025-03-02 00:31:20,24.25,58.07,481.88,7.45,0.951
2025-03-02 00:31:25,24.36,59.29,582.58,6.19,1.473
2025-03-02 00:31:30,24.25,52.59,867.35,7.48,0.998
2025-03-02 00:31:35,21.86,53.06,898.24,7.45,1.806
2025-03-02 00:31:40,23.16,42.52,997.15,6.69,1.604
2025-03-02 00:31:45,22.89,57.87,124.99,7.43,1.195
2025-03-02 00:31:50,23.73,43.95,182.1,7.1,0.942
2025-03-02 00:31:55,23.24,43.41,902.72,6.78,1.217
2025-03-02 00:32:00,21.58,55.14,864.42,6.08,1.768
2025-03-02 00:32:05,20.36,52.64,957.48,7.27,0.798
2025-03-02 00:32:10,22.02,50.42,663.13,7.68,0.932
2025-03-02 00:32:15,23.05,50.09,562.04,6.7,1.653
2025-03-02 00:32:20,24.03,50.98,135.64,6.49,0.516
2025-03-02 00:32:25,24.35,57.55,861.63,7.7,1.843
2025-03-02 00:32:30,22.35,48.24,215.08,7.1,0.695
2025-03-02 00:32:35,21.31,59.4,224.89,7.53,1.607
2025-03-02 00:32:40,22.18,49.45,623.99,7.68,1.932
2025-03-02 00:32:45,20.56,59.79,520.84,7.58,0.705
2025-03-02 00:32:50,20.51,54.48,702.31,7.94,1.993
2025-03-02 00:32:55,21.4,52.97,313.91,7.93,1.152
2025-03-02 00:33:00,20.45,40.6,294.38,7.88,1.22
2025-03-02 00:33:05,23.02,48.11,976.74,7.4,1.911
2025-03-02 00:33:10,20.72,53.99,463.46,6.61,1.239
2025-03-02 00:33:15,23.68,57.45,292.87,6.39,1.307
2025-03-02 00:33:20,23.46,56.6,870.91,6.36,1.503
2025-03-02 00:33:25,24.57,58.62,138.85,7.59,0.689
2025-03-02 00:33:30,21.75,47.82,230.5,7.83,1.802
2025-03-02 00:33:35,23.07,59.85,117.64,7.34,1.762
2025-03-02 00:33:40,23.38,56.56,257.25,7.68,1.215
2025-03-02 00:33:45,20.72,41.35,756.83,6.95,0.914
2025-03-02 00:33:50,21.43,43.07,931.87,6.22,1.373
2025-03-02 00:33:55,24.98,59.42,419.9,6.35,1.581
2025-03-02 00:34:00,21.55,40.69,272.14,6.64,0.689
2025-03-02 00:34:05,21.11,42.21,923.64,7.88,1.098
2025-03-02 00:34:10,21.96,46.03,802.58,6.56,1.148
2025-03-02 00:34:15,20.71,58.48,300.79,7.69,0.619
2025-03-02 00:34:20,21.04,49.89,177.54,7.63,1.572
2025-03-02 00:34:25,21.22,58.81,243.32,6.08,1.49
2025-03-02 00:34:30,22.36,54.31,134.17,7.3,1.163
2025-03-02 00:34:35,24.22,45.03,886.97,7.87,1.978
2025-03-02 00:34:40,24.85,45.56,972.74,7.46,1.826
2025-03-02 00:34:45,23.46,42.28,539.95,6.07,1.485
2025-03-02 00:34:50,20.88,41.72,480.08,6.43,1.331
2025-03-02 00:34:55,22.34,43.81,836.96,7.37,1.506
2025-03-02 00:35:00,24.41,52.21,940.57,6.08,1.897
2025-03-02 00:35:05,24.71,59.98,447.16,7.34,1.194
